"","dataSet","observation"
"3527","right",-0.0045759426944
"3528","right",-0.0162035203901
"3529","right",-0.0234533105852
"3530","right",-0.0128633491245
"3531","right",-0.00163401087889
"3532","right",-0.00582828692282
"3533","right",-0.0268120775821
"3534","right",-0.00665628927075
"3535","right",-0.00482077480414
"3536","right",-0.0252170747192
"3537","right",-0.0171251914026
"3538","right",-0.0121597260874
"3539","right",-0.0178619737467
"3540","right",-0.025818009194
"3541","right",-0.00274695504335
"3542","right",-0.00790797284701
"3543","right",-0.0867686801855
"3544","right",-0.0108994223441
"3545","right",-0.00431190110363
"3546","right",-0.0289300272981
"3547","right",-0.0687588025724
"3548","right",-0.00751634967029
"3549","right",-0.0100575097421
"3550","right",-0.0273945277658
"3551","right",-0.0172884508178
"3552","right",-0.00747664580573
"3553","right",-0.0241718607721
"3554","right",-0.00573844717734
"3555","right",-0.00407539159971
"3556","right",-0.0126794280194
"3557","right",-0.00492878582458
"3558","right",-0.0110054522017
"3559","right",-0.00400528625324
"3560","right",-0.00931781490881
"3561","right",-0.00122500450403
"3562","right",-0.005839321571
"3563","right",-0.00278772036274
"3564","right",-0.0122389708218
"3565","right",-0.00814901109992
"3566","right",-0.00296067258778
"3567","right",-0.00547402306635
"3568","right",-0.00466659880237
"3569","right",-0.00237599060845
"3570","right",-0.0344440485789
"3571","right",-0.0254064304934
"3572","right",-0.0162897618783
"3573","right",-0.0137783417873
"3574","right",-0.00458431896607
"3575","right",-0.0247055242966
"3576","right",-0.00221553003629
"3577","right",-0.00642926716429
"3578","right",-0.00129198647461
"3579","right",-0.0379232777801
"3580","right",-0.035998729806
"3581","right",-0.00508089152868
"3582","right",-0.0227741130925
"3583","right",-0.0180283095535
"3584","right",-0.0249329260215
"3585","right",-0.0308485740692
"3586","right",-0.0230478587273
"3587","right",-0.00950065102307
"3588","right",-0.0197188495935
"3589","right",-0.00187978482792
"3590","right",-0.000498742693829
"3591","right",-0.00895706974618
"3592","right",-0.0032121877907
"3593","right",-0.00448579644826
"3594","right",-0.0317827214356
"3595","right",-0.0215920938953
"3596","right",-0.03442987427
"3597","right",-0.0173681842843
"3598","right",-0.0419617952993
"3599","right",-0.0059190927385
"3600","right",-0.000126575269897
"3601","right",-0.00962548935379
"3602","right",-0.0181616340954
"3603","right",-0.0105696708895
"3604","right",-0.0121541426723
"3605","right",-0.0135275426168
"3606","right",-0.00384557467705
"3607","right",-0.00753977699301
"3608","right",-0.0146756832343
"3609","right",-0.0409156061114
"3610","right",-0.0320867829724
"3611","right",-0.0140650679489
"3612","right",-0.00133715798761
"3613","right",-0.0074668402078
"3614","right",-0.013683162609
"3615","right",-0.00142583541184
"3616","right",-0.00289457650406
"3617","right",-0.00730745068752
"3618","right",-0.000163922047766
"3619","right",-0.0540970489945
"3620","right",-0.0215979189881
"3621","right",-0.00359177654761
"3622","right",-0.00731046047472
"3623","right",-0.0179066389479
"3624","right",-0.000240406959514
"3625","right",-0.0222134233999
"3626","right",-0.00107787292967
"3627","right",-0.00739035461556
"3628","right",-0.00264039987608
"3629","right",-0.0253940996048
"3630","right",-0.00116932363159
"3631","right",-0.00536835582458
"3632","right",-0.0112731458052
"3633","right",-0.0210213029
"3634","right",-0.0102812449735
"3635","right",-0.00626006873166
"3636","right",-0.00412865904378
"3637","right",-0.00446199554858
"3638","right",-0.00691419514666
"3639","right",-0.0108066904708
"3640","right",-0.0340139025711
"3641","right",-0.0180856391067
"3642","right",-0.00492452358219
"3643","right",-0.00572461025645
"3644","right",-0.003704549576
"3645","right",-0.00211708425718
"3646","right",-0.0256494051566
"3647","right",-0.015240300804
"3648","right",-0.00745002579404
"3649","right",-0.0305437925509
"3650","right",-0.0147790397276
"3651","right",-0.00491763969363
"3652","right",-0.00372266891854
"3653","right",-0.000515907935786
"3654","right",-0.00400847205705
"3655","right",-0.00212605273056
"3656","right",-0.00387231970502
"3657","right",-0.0231986879714
"3658","right",-0.0261836075475
"3659","right",-0.000139040906987
"3660","right",-0.00187068858608
"3661","right",-0.000583775458781
"3662","right",-0.00267887358464
"3663","right",-0.00741157943153
"3664","right",-0.00401575791769
"3665","right",-0.00344097172133
"3666","right",-0.00358975302047
"3667","right",-0.00737780349753
"3668","right",-0.00272960945734
"3669","right",-0.000480164555286
"3670","right",-0.0347855315792
"3671","right",-0.00499422717383
"3672","right",-0.00584618795589
"3673","right",-0.00958610658312
"3674","right",-0.00297287924533
"3675","right",-0.0112086986888
"3676","right",-0.0386452209969
"3677","right",-0.00408074241327
"3678","right",-0.000496185092633
"3679","right",-0.0164599851586
"3680","right",-0.00991192128757
"3681","right",-0.00534665189362
"3682","right",-0.0017534828529
"3683","right",-0.0107125769098
"3684","right",-0.00164189667488
"3685","right",-0.0100365349966
"3686","right",-0.00303447752243
"3687","right",-0.00900043737494
"3688","right",-0.00217220279276
"3689","right",-0.0121691332305
"3690","right",-0.0013804766384
"3691","right",-0.000810567127554
"3692","right",-0.00690753829142
"3693","right",-0.0068730315818
"3694","right",-0.00913806407717
"3695","right",-0.0329631994285
"3696","right",-0.00689592431172
"3697","right",-0.0190013679551
"3698","right",-7.73029019512e-05
"3699","right",-0.0174186093204
"3700","right",-0.0024310241625
"3701","right",-0.00102744460094
"3702","right",-0.00270885770655
"3703","right",-0.00307114638415
"3704","right",1.15305120096
"3705","right",-0.00839701588779
"3706","right",-0.0100445598103
"3707","right",-0.00253931005995
"3708","right",-0.00800991246735
"3709","right",-0.0186154239151
"3710","right",-0.00235681083754
"3711","right",-0.0147718812725
"3712","right",-0.016047674524
"3713","right",2.03003054267
"3714","right",-0.0011629779561
"3715","right",-0.00574235306018
"3716","right",1.13968037754
"3717","right",-0.00411311083352
"3718","right",-0.00717320479554
"3719","right",-0.00488150066553
"3720","right",1.43697383558
"3721","right",-0.00611238150279
"3722","right",-2.13162820728e-13
"3723","right",-2.13162820728e-13
"3724","right",-0.0237194732806
"3725","right",1.20986210234
"3726","right",-2.13162820728e-13
"3727","right",-2.13162820728e-13
"3728","right",1.44153618229
"3729","right",-0.0223787044668
"3730","right",-0.000720679214937
"3731","right",-0.011038941797
"3732","right",1.40362410461
"3733","right",1.98908561063
"3734","right",1.49902310947
"3735","right",1.69306166285
"3736","right",1.33018718374
"3737","right",1.88654589211
"3738","right",1.36296522708
"3739","right",-0.0133576898804
"3740","right",0.985984994243
"3741","right",0.873938078457
"3742","right",1.76598994864
"3743","right",1.11780448127
"3744","right",2.40200198577
"3745","right",1.40148579118
"3746","right",1.56853301932
"3747","right",1.51756149822
"3748","right",1.3673231673
"3749","right",0.282093004246
"3750","right",1.96211030189
"3751","right",1.5621293974
"3752","right",1.7166164855
"3753","right",1.1519722082
"3754","right",2.08852172889
"3755","right",1.66431795337
"3756","right",1.58515115628
"3757","right",1.96328364004
"3758","right",1.37284436355
"3759","right",1.83382922681
"3760","right",1.39601954468
"3761","right",1.72288543981
"3762","right",1.79837503935
"3763","right",1.77307696202
"3764","right",1.73133284565
"3765","right",1.49595599009
"3766","right",1.68433620276
"3767","right",1.59164421022
"3768","right",-0.00562357407084
"3769","right",1.66415758582
"3770","right",1.63653165806
"3771","right",1.78993683263
"3772","right",1.55581631036
"3773","right",2.64824315684
"3774","right",1.79699944319
"3775","right",1.25100105982
"3776","right",2.64568856676
"3777","right",2.0903641617
"3778","right",1.61092211662
"3779","right",2.07699179012
"3780","right",1.46033958277
"3781","right",1.77193647479
"3782","right",2.00931862986
"3783","right",2.26672353853
"3784","right",1.6704637034
"3785","right",1.34547263934
"3786","right",2.57266237868
"3787","right",1.37690958334
"3788","right",1.21943166775
"3789","right",1.29886860817
"3790","right",2.09599790372
"3791","right",2.38336859104
"3792","right",1.30139558464
"3793","right",1.85617729108
"3794","right",1.85253147462
"3795","right",1.48300197808
"3796","right",1.8875745859
"3797","right",1.72249897392
"3798","right",2.31566492315
"3799","right",1.80861523638
"3800","right",2.23507558309
"3801","right",1.36011813922
"3802","right",1.52592921901
"3803","right",1.38272348617
"3804","right",2.16845625666
"3805","right",1.62494455727
"3806","right",1.72798349956
"3807","right",1.82592587766
"3808","right",1.70238761493
"3809","right",1.92442312177
"3810","right",2.02190439729
"3811","right",1.24276451283
"3812","right",1.65892971531
"3813","right",1.82331521931
"3814","right",1.33253329297
"3815","right",1.62769704088
"3816","right",2.40285415934
"3817","right",2.27562380771
"3818","right",2.63491800244
"3819","right",2.03844493946
"3820","right",2.63553132077
"3821","right",1.33214738815
"3822","right",2.63324940286
"3823","right",1.40661496816
"3824","right",1.91527091302
"3825","right",2.26769212977
"3826","right",1.60956359194
"3827","right",2.13534678815
"3828","right",1.5170505023
"3829","right",2.66679347967
"3830","right",1.88855589068
"3831","right",1.53212922886
"3832","right",1.28017395361
"3833","right",1.92670846556
"3834","right",2.38576070739
"3835","right",1.57120416431
"3836","right",1.64264368367
"3837","right",2.60497332723
"3838","right",2.65955368808
"3839","right",2.15771910941
"3840","right",1.68121123021
"3841","right",1.61499495593
"3842","right",2.25863371586
"3843","right",2.2231239167
"3844","right",1.95161385172
"3845","right",2.03941267238
"3846","right",1.401997756
"3847","right",1.6324248689
"3848","right",2.65371056955
"3849","right",1.80476129933
"3850","right",1.89801548224
"3851","right",2.03883797877
"3852","right",2.26562626218
"3853","right",2.20547496971
"3854","right",1.66533960225
"3855","right",1.57058895318
"3856","right",1.96951421778
"3857","right",1.84959723355
"3858","right",1.92157673636
"3859","right",2.18796940202
"3860","right",2.67101765409
"3861","right",2.26452699369
"3862","right",1.70295148503
"3863","right",2.07045185761
"3864","right",1.65553790957
"3865","right",1.55605864263
"3866","right",2.36057477096
"3867","right",1.76407661278
"3868","right",1.16216843992
"3869","right",1.99394699266
"3870","right",2.29846533924
"3871","right",2.06922831579
"3872","right",2.57799799921
"3873","right",1.97221083339
"3874","right",2.40598124014
"3875","right",2.10240818566
"3876","right",1.91001328914
"3877","right",2.67322862233
"3878","right",1.50432578936
"3879","right",1.97613064582
"3880","right",2.19132393203
"3881","right",1.79215683692
"3882","right",1.38441936599
"3883","right",1.28904660407
"3884","right",2.39842561756
"3885","right",1.50548352896
"3886","right",2.28977337381
"3887","right",1.70104632681
"3888","right",2.61004340036
"3889","right",2.67856261752
"3890","right",1.82809611697
"3891","right",2.64515307809
"3892","right",1.84038668097
"3893","right",2.15646707367
"3894","right",2.04093046145
"3895","right",2.67427322125
"3896","right",2.2405081603
"3897","right",1.26611288581
"3898","right",1.90341127414
"3899","right",1.67894301896
"3900","right",1.28526232243
"3901","right",2.37434730016
"3902","right",2.14561496359
"3903","right",2.24433769506
"3904","right",2.0424643045
"3905","right",2.00421058186
"3906","right",1.36716283886
"3907","right",2.34520781801
"3908","right",2.63171018083
"3909","right",2.6490309122
"3910","right",2.63008054647
"3911","right",2.37973910198
"3912","right",2.60928175642
"3913","right",2.67113800477
"3914","right",1.80276456377
"3915","right",2.54062160244
"3916","right",2.66302453328
"3917","right",2.65955738238
"3918","right",2.64851923416
"3919","right",1.91079866661
"3920","right",2.3936413593
"3921","right",2.04270304298
"3922","right",2.65879153625
"3923","right",2.07081292813
"3924","right",2.6249996741
"3925","right",2.67773664142
"3926","right",2.13662304713
"3927","right",2.59180554106
"3928","right",2.00483713537
"3929","right",1.94832047309
"3930","right",2.44678821357
"3931","right",2.124188587
"3932","right",2.67314434547
"3933","right",2.31814335488
"3934","right",2.15520022761
"3935","right",2.67210697055
"3936","right",2.6728275927
"3937","right",2.66469285794
"3938","right",2.45722896559
"3939","right",2.66792005494
"3940","right",2.33463625364
"3941","right",2.66912403521
"3942","right",2.50595801252
"3943","right",2.67126328251
"3944","right",2.56209366132
"3945","right",2.36761765548
"3946","right",2.54216392738
"3947","right",2.6796832955
"3948","right",2.66856257351
"3949","right",2.38229792059
"3950","right",2.59151888539
"3951","right",2.5778473193
"3952","right",2.02179943679
"3953","right",2.65160735887
"3954","right",2.07431015645
"3955","right",2.65351579279
"3956","right",2.00553107373
"3957","right",1.92987770047
"3958","right",2.64214587426
"3959","right",2.49425673211
"3960","right",2.675400224
"3961","right",2.25929248547
"3962","right",2.67300804216
"3963","right",2.58477168549
"3964","right",2.33249487459
"3965","right",2.6776671775
"3966","right",2.18999583074
"3967","right",2.12711483771
"3968","right",2.11916683473
